TIMESTAMP,TA_F_MDS,VPD_F_MDS,PPFD_IN,LE_F_MDS,H_F_MDS,SW_IN_F_MDS,NETRAD,NEE_VUT_REF,swvl1,stl1,ssrd,strd,lai_hv,evavt,swvl2,swvl4,stl2,stl4,stl3,swvl3,prec_merge
2004-09-14,25.742,3.66,432.151166667,90.5229,22.0872,224.719,151.919416667,-0.369801,0.4562619220200941,299.30297251856445,6775719.245113149,18557974.363372494,4.250377725615114,-3.180320763319146e-05,0.4328479488842013,0.4408711428870239,299.45706688861213,299.21375240806964,299.7928960777072,0.363051390420686,7.0
2004-09-15,26.601,5.663,454.716,110.081,27.6209,236.452,144.172391304,-0.656659,0.4535695676151243,299.5742357171457,7214601.059853434,18535295.649113446,4.241330503483894,-4.28855855783749e-05,0.4400086230193789,0.4404911693550879,299.4760917355564,299.22306466668334,299.72801498651285,0.3640763584807732,4.5
2004-09-16,27.537,6.409,441.350833333,93.1585,23.2175,229.502,153.716708333,-0.404436,0.4425150771758956,299.9132188852268,7866220.331654075,18577396.76529903,4.231513754453586,-3.1169815076295715e-05,0.4337608008505065,0.4400989984871652,299.7357484392579,299.23139578948343,299.6944607824271,0.3648845228320749,0.25
2004-09-17,26.801,5.38,484.165583333,89.4487,32.2992,251.766,151.288652174,-1.82234,0.4561187879734814,299.4791539594302,7219599.098371558,18617581.045147035,4.221594401836734,-5.195624502524137e-05,0.43451753008103,0.4397126611277578,299.69026413034885,299.2392790024556,299.6848059690865,0.3653566414347592,0.5
2004-09-18,27.014,5.461,552.187583333,123.819,44.7409,287.137,191.057416667,-0.35148,0.4385536407334224,299.8771593704702,8158673.126025486,18390863.185797688,4.211672031467336,-4.5084533323069786e-05,0.4340963482229327,0.4393133309539298,299.65506622162485,299.24700438053594,299.656712885288,0.3660024882725097,0.25
2004-09-19,27.597,7.735,532.049,117.336,29.561,276.666,184.672958333,0.0498293,0.4306824634435991,300.0544998997628,8019825.589760121,18628989.685517672,4.201749661097939,-3.9451721527782426e-05,0.4251653121696943,0.4388933183408198,299.9124758961597,299.2536931673002,299.6586606227283,0.366045278478191,0.0
2004-09-20,27.189,5.518,459.88575,90.119,30.0209,239.141,141.250695652,-1.10542,0.4238490826963352,300.5461998130784,8353478.431375541,18660213.33284785,4.191827290728542,-4.2554946696473296e-05,0.4181260991927648,0.4384794043957032,300.15575425393547,299.2607914716214,299.6839951884295,0.3657719916979061,0.75
2004-09-21,27.73,6.358,515.993458333,100.23,25.5172,268.317,177.625625,-0.196735,0.417241309893106,300.4171759304882,8172856.748847194,18562639.434941053,4.181835512050599,-3.660743042323148e-05,0.4110388260453055,0.4380562098688576,300.25404652237086,299.2687514691355,299.73199433525457,0.3651968913335488,0.0
2004-09-22,27.924,6.742,523.809083333,104.333,26.7048,272.381,166.204652174,-0.981747,0.4062672016220168,300.6339893530539,8349864.984609059,18565133.631621275,4.171910123928655,-5.158577013347212e-05,0.4039148524039871,0.4376287727903643,300.3772281064645,299.27729588232984,299.7797139025428,0.364432372992042,0.25
2004-09-23,26.815,5.033,439.981666667,89.8865,16.39,228.79,150.667625,-0.867129,0.4154128396817841,300.3942770890496,7868229.6782204835,18754600.20166325,4.1619877535592575,-5.936972646161312e-05,0.3981036496025338,0.4372148588452478,300.37523074720525,299.2866849254856,299.8322422378655,0.3636033840739754,0.75
2004-09-24,27.364,6.966,545.950083333,123.116,23.6895,283.894,188.59175,-0.999522,0.4226006191331872,300.783694293715,8658460.092572795,18525157.201496623,4.152065383189861,-5.89873007668836e-05,0.3969295250728031,0.436792459796836,300.4009911334293,299.296193411262,299.86768360382524,0.3627099245793488,0.0
